Pressure,Frequency,Velocity,Material,Friction_Coeff
149.99176252861392,0.33362301397319916,0.8641887781729274,Plastic,0.84
250.00368142553182,0.12788972401142276,0.3889697692077558,Glass,2.75
100.0042063844412,0.2585240249937889,0.0321848818437758,Iron,0.27
99.99800919980791,0.13194851568313806,-0.0030672608108933373,Paper,1.19
100.0074928454398,0.41951043684496353,-0.025925916472128635,Paper,1.19
150.0239222031661,0.13789429618922128,0.5408085171204329,Plastic,0.84
250.0,0.17,2.611111111111111,Iron,0.27
149.99536286862286,0.25260858784539275,1.2286834818439578,Plastic,0.84
150.00318101659875,0.1798993530958148,0.16056368603308752,Glass,2.75
199.99251858007716,0.4091899678924067,0.07430524188517772,Paper,1.19
150.00683766161112,0.17470489106416506,1.555390839481196,Iron,0.27
149.99328568469397,0.39114059044286303,2.4092300992124764,Plastic,0.84
100.00673252587288,0.1227214168874475,-0.014460272141988133,Paper,1.19
150.01256241536765,0.12456092059225712,1.551754475455353,Iron,0.27
200.0,0.25,2.75,Iron,0.27
149.9982719947819,0.3879105592673575,-1.0892151491270612,Rubber,0.58
100.00210126100276,0.1872921748200838,0.07672103746551431,Iron,0.27
249.98741629321668,0.4023643536078709,1.6002607514528584,Paper,1.19
149.9942324160788,0.1273299360548759,-0.27834055779411243,Rubber,0.58
199.9834344560931,0.3435599092384382,2.40854710655036,Glass,2.75
150.011588849598,0.1533279913294222,1.1754789580194402,Rubber,0.58
250.0,0.33,3.08,Glass,2.75
149.99858743025743,0.3314098211948364,1.3145441814361267,Glass,2.75
100.00021726006443,0.3980311373651799,-0.013347774522155693,Paper,1.19
200.00049669575293,0.17659865859087176,0.5932391374041723,Glass,2.75
100.0,0.4,0.04000000000000001,Iron,0.27
100.00996009347034,0.3123181363412949,0.32075244578339657,Glass,2.75
200.00110610201494,0.3936173317103302,2.001366106944445,Glass,2.75
199.99680543932365,0.12582104048795006,0.054230413251116695,Glass,2.75
249.99775890706437,0.24535390984979824,1.7522495751158333,Glass,2.75
149.9886913911908,0.10572719441733024,0.547112707818718,Plastic,0.84
200.00778394642356,0.34324942318197876,2.430135070643688,Glass,2.75
250.0067077731634,0.1702359087706859,2.61488480711364,Iron,0.27
99.98856986087118,0.32846697384488105,0.39557152457343747,Rubber,0.58
249.99531747588964,0.16133696620920215,0.49175545158711853,Paper,1.19
250.0153318842975,0.4095998295115899,5.4117809626364455,Iron,0.27
99.99912085610634,0.39768485749504867,-0.12958928539295228,Glass,2.75
199.99261217767253,0.12441407805822577,0.061839304500597304,Glass,2.75
99.98989088397167,0.11201223385170431,-0.032367520421773086,Paper,1.19
99.99556332581616,0.16667641411566678,0.22961134302926364,Plastic,0.84
249.9873422997294,0.12276396533987055,2.294418927403736,Iron,0.27
249.98712679975975,0.3264569035096058,3.9502726475365018,Plastic,0.84
250.01205205231904,0.3436451783236154,4.402665427517288,Iron,0.27
200.00562277420318,0.17177758829026188,2.317032190502209,Iron,0.27
199.99251858007716,0.4091899678924067,0.07430524188517772,Paper,1.19
99.99784018879457,0.17512248006652922,0.24048177812068494,Plastic,0.84
99.98357987846151,0.13581091808377957,0.33058631235934344,Plastic,0.84
100.0,0.25,0.03333333333333333,Iron,0.27
99.99776969901022,0.16614458899491868,0.23178944787983274,Plastic,0.84
249.9944290909228,0.3330617803107507,2.648953715182908,Rubber,0.58
249.99144549460118,0.31918111076974875,1.1167310610477332,Paper,1.19
199.99371547747165,0.1770541834530758,2.331125976457687,Iron,0.27
150.02069070267908,0.23784128474011842,-0.05079604085531167,Paper,1.19
200.0016939216097,0.1271340823859787,1.748144766758001,Iron,0.27
200.00013112741343,0.11205233643841069,0.9721503935318812,Rubber,0.58
249.99874162889412,0.23135522449138735,3.24962544325509,Iron,0.27
199.99801490084005,0.3918816157062415,4.323097257453962,Plastic,0.84
199.9727725022819,0.1114700405664148,-0.01716002803208516,Paper,1.19
199.99725168352188,0.2534620789300118,0.5773560459338151,Rubber,0.58
150.00423596864036,0.40506489216577685,-1.0710013324697343,Rubber,0.58
100.01789306164004,0.17471454865276093,0.2826993269430949,Rubber,0.58
150.00257854031832,0.4077542332787593,2.4148089525141168,Plastic,0.84
249.98433576488546,0.2705591147777786,1.0067375956340776,Paper,1.19
99.98679831618969,0.1880344731671886,0.08826884687642335,Iron,0.27
149.99328568469397,0.39114059044286303,2.4092300992124764,Plastic,0.84
100.00337015825811,0.39886420406328577,-0.11876268744629288,Glass,2.75
200.00821674739277,0.3907307699264411,1.9953264942370301,Glass,2.75
99.97616674998103,0.18016370231710258,-0.1769638135926467,Glass,2.75
199.9954413737538,0.24416291080561714,0.5637475310472052,Rubber,0.58
149.97743566377864,0.39517359514660794,-0.09555368663424824,Paper,1.19
249.98173375110403,0.2654459261036362,1.0084908023606236,Paper,1.19
99.99512045617533,0.17804494571602775,0.23312814851730393,Plastic,0.84
149.97882264045205,0.11360161854604509,-0.023007872207208915,Glass,2.75
99.9990467210493,0.14810940092447303,0.08383853242365569,Iron,0.27
149.98884369928072,0.12445960442160961,-0.2715390564826981,Rubber,0.58
249.99478750172943,0.23877687819515173,2.1638177620646957,Rubber,0.58
150.00318101659875,0.1798993530958148,0.16056368603308752,Glass,2.75
150.0055842225357,0.17106365370199614,1.1662291334355408,Rubber,0.58
149.99710613772183,0.15673882538404307,0.5932383314344493,Plastic,0.84
150.00510948001985,0.26480292611085215,-0.05042297395176068,Paper,1.19
249.99615082553342,0.39963789506256353,5.459444912126966,Plastic,0.84
150.01093525844578,0.2626281414115623,0.5030349892462535,Glass,2.75
199.99801490084005,0.3918816157062415,4.323097257453962,Plastic,0.84
250.00338678384384,0.39111359642024507,4.1404269464205115,Glass,2.75
249.99973455447264,0.3244727139470239,3.0757698641824502,Glass,2.75
249.98021945344584,0.2622880531244046,2.1764083376385903,Rubber,0.58
149.99149556747085,0.24605971475674995,-0.9945544705156768,Rubber,0.58
200.00270105690947,0.13456649539170068,1.7552967295335309,Iron,0.27
149.99858743025743,0.3314098211948364,1.3145441814361267,Glass,2.75
199.98717824878972,0.1464709723165161,0.8426049283486696,Plastic,0.84
150.00962101069456,0.16334937810007752,0.6130670773903238,Plastic,0.84
200.0081860830372,0.17279039621884565,1.3965009517394822,Rubber,0.58
249.9912543564761,0.3429376887599854,4.404149912576863,Iron,0.27
250.00785574712057,0.33136782040944945,1.1072368185474097,Paper,1.19
249.98880930651896,0.39633108013892016,5.391904647462311,Iron,0.27
199.9920314148811,0.13031561039561657,0.9583056322101554,Rubber,0.58
99.99784018879457,0.17512248006652922,0.24048177812068494,Plastic,0.84
249.99478750172943,0.23877687819515173,2.1638177620646957,Rubber,0.58
200.00562277420318,0.17177758829026188,2.317032190502209,Iron,0.27
100.00762690781002,0.33172130172362835,0.6591348415771041,Plastic,0.84
149.99699285419038,0.3146537954062031,0.8775128538628345,Plastic,0.84
249.97836612626492,0.16165345733296163,2.2284182071528593,Rubber,0.58
250.00773433021308,0.33082357430244624,1.0964017396167036,Paper,1.19
99.99435202178537,0.15439173798252295,-0.08300777236791601,Paper,1.19
199.99515911576137,0.17056446336473788,2.321335273060679,Iron,0.27
199.99832242502038,0.12365911633798171,-0.04096809843331028,Paper,1.19
150.01199472839068,0.11190641422186799,1.5493176809940625,Iron,0.27
149.99969700864983,0.41451157173290454,2.108334359857494,Iron,0.27
149.99603299610604,0.156586683409437,-0.05267415273507469,Paper,1.19
199.99489032259757,0.3921722288883691,4.316254041754398,Plastic,0.84
249.99973455447264,0.3244727139470239,3.0757698641824502,Glass,2.75
100.01627185466234,0.14615173054936395,0.06097480863677307,Iron,0.27
150.006154499197,0.24312908004596415,-0.07140724039537051,Paper,1.19
99.98702662964237,0.345600535254981,0.32175317447429924,Glass,2.75
99.99620251706455,0.12466675616379327,0.03950166238199251,Rubber,0.58
199.99765098193777,0.16839867343918313,1.407386826355428,Rubber,0.58
150.0055842225357,0.17106365370199614,1.1662291334355408,Rubber,0.58
249.99969918009745,0.24004120175134427,2.4858274375841227,Plastic,0.84
200.0081860830372,0.17279039621884565,1.3965009517394822,Rubber,0.58
150.00573551100254,0.3363928652328634,-1.1625059757632394,Rubber,0.58
100.00040288991711,0.3384594766910271,-0.01632197431086762,Paper,1.19
99.99781827598167,0.3671970862295876,0.0035937028113924565,Paper,1.19
100.00274641123126,0.4029963346184195,-0.13062253784831732,Rubber,0.58
250.00338678384384,0.39111359642024507,4.1404269464205115,Glass,2.75
199.99371547747165,0.1770541834530758,2.331125976457687,Iron,0.27
150.00876682427733,0.12059538881562368,1.5372999940711702,Iron,0.27
100.00040288991711,0.3384594766910271,-0.01632197431086762,Paper,1.19
250.00964255821353,0.32046983403380935,2.6436135569340977,Rubber,0.58
199.99273189165575,0.2536390924456511,2.744251162433181,Iron,0.27
199.98722760984882,0.17727762621422138,1.3873078585877736,Rubber,0.58
99.99730640466447,0.4134971337886297,0.026783651000084528,Iron,0.27
200.00821674739277,0.3907307699264411,1.9953264942370301,Glass,2.75
199.99371547747165,0.1770541834530758,2.331125976457687,Iron,0.27
200.02371607564962,0.41368415580191026,2.0061243725736353,Glass,2.75
100.00040500029783,0.2515364003394631,0.029252529596019865,Iron,0.27
200.00756269432844,0.23964645643551247,2.7529707095277085,Iron,0.27
150.00035721628356,0.3956099140760687,-0.07768729083592474,Paper,1.19
149.99241488003432,0.3382965069608397,1.3105975382894588,Glass,2.75
249.9966146999411,0.32549891964234207,3.071880415893369,Glass,2.75
99.98567081053085,0.33649549459916506,0.3741579803753341,Rubber,0.58
149.97743566377864,0.39517359514660794,-0.09555368663424824,Paper,1.19
100.00511501016138,0.23037870923530782,-0.2032117453189751,Glass,2.75
250.00773433021308,0.33082357430244624,1.0964017396167036,Paper,1.19
199.99096298728315,0.2423836385239595,2.0110274187838812,Plastic,0.84
100.0171371168149,0.33611029952799637,0.39375057464180024,Rubber,0.58
250.0009775948137,0.41215666290204833,5.398718920672296,Iron,0.27
150.001357503581,0.26122028488987475,0.48879285566116126,Glass,2.75
100.00010861498669,0.24603378192766456,0.025624474354375495,Iron,0.27
199.9902219265779,0.3308553442186464,2.416101597927792,Glass,2.75
150.0,0.125,-0.02083333333333333,Paper,1.19
249.98802155084488,0.2632907203817151,2.5085600091800186,Plastic,0.84
150.0,0.25,-1.0,Rubber,0.58
249.9966146999411,0.32549891964234207,3.071880415893369,Glass,2.75
99.9990467210493,0.14810940092447303,0.08383853242365569,Iron,0.27
200.00649513393233,0.17179999290118003,2.3278362021373464,Iron,0.27
249.99072455852024,0.12900053310314047,2.313843455954775,Iron,0.27
149.98435918116854,0.1658262952170219,0.16329506453043025,Glass,2.75
199.99725168352188,0.2534620789300118,0.5773560459338151,Rubber,0.58
149.9991786479229,0.25398476646510254,1.2069351410025806,Plastic,0.84
149.9982719947819,0.3879105592673575,-1.0892151491270612,Rubber,0.58
100.01195253011076,0.18211252054899257,0.23613000293198605,Plastic,0.84
150.00828767812263,0.12645911387813155,-0.028509126859217054,Paper,1.19
99.99900491735248,0.23949648179169045,-0.33624975677446567,Plastic,0.84
100.01459923017947,0.17257037249547838,-0.08157426631158923,Paper,1.19
249.98880930651896,0.39633108013892016,5.391904647462311,Iron,0.27
100.00557565432736,0.2595103002609906,0.014056044277188571,Iron,0.27
100.00878714507682,0.2525950975571316,0.6081944347159082,Rubber,0.58
250.00452953608263,0.17375147223423576,2.6163956787071716,Iron,0.27
249.99757321835773,0.15954729422960096,1.9422394006281205,Plastic,0.84
150.0239222031661,0.13789429618922128,0.5408085171204329,Plastic,0.84
199.9920314148811,0.13031561039561657,0.9583056322101554,Rubber,0.58
250.00739097471978,0.12110096852499234,1.5051078848953003,Rubber,0.58
149.9943313454934,0.1322296233001239,0.5396096418711548,Plastic,0.84
150.01182810419579,0.17276391904257588,-0.05195426724038276,Paper,1.19
149.98435918116854,0.1658262952170219,0.16329506453043025,Glass,2.75
200.0069749601613,0.17197051142472697,0.9514557521559088,Plastic,0.84
99.99781827598167,0.3671970862295876,0.0035937028113924565,Paper,1.19
150.0055842225357,0.17106365370199614,1.1662291334355408,Rubber,0.58
100.0098910061355,0.25920466516280766,0.0366949427256477,Iron,0.27
99.99143784002891,0.24578619443189065,-0.05354474559633869,Paper,1.19
100.01054495286127,0.152263755342894,-0.06899831006171867,Paper,1.19
200.00649513393233,0.17179999290118003,2.3278362021373464,Iron,0.27
200.00850194659782,0.39087968836321835,2.805208701020087,Rubber,0.58
249.98976042127973,0.412072013005783,5.464421901259454,Plastic,0.84
99.98741700795138,0.2545075760463887,-0.2032931536896841,Glass,2.75
199.9902219265779,0.3308553442186464,2.416101597927792,Glass,2.75
199.99177488630212,0.3946978494092318,0.09268476678519146,Paper,1.19
99.99928615114077,0.2614521582449052,0.6408623691072829,Rubber,0.58
149.98435918116854,0.1658262952170219,0.16329506453043025,Glass,2.75
100.00305654742401,0.15664776390903426,0.278096292330911,Rubber,0.58
149.99969700864983,0.41451157173290454,2.108334359857494,Iron,0.27
199.98535455639677,0.34751131786790224,3.6221192612783626,Iron,0.27
250.00357274238698,0.3802384844388209,5.4796071029897,Plastic,0.84
99.99556332581616,0.16667641411566678,0.22961134302926364,Plastic,0.84
149.99533005277183,0.13203529966314428,0.5300432246732265,Plastic,0.84
150.0,0.33,2.97,Iron,0.27
100.0155856732171,0.15305709215336874,0.07969897108327481,Iron,0.27
149.996963798506,0.1673818405974566,0.6040698148917156,Plastic,0.84
150.00474373937777,0.3203017180413553,0.874607330684592,Plastic,0.84
100.00996009347034,0.3123181363412949,0.32075244578339657,Glass,2.75
250.00773433021308,0.33082357430244624,1.0964017396167036,Paper,1.19
99.99026886921591,0.26219512348530477,-0.32235019455067365,Plastic,0.84
99.9897200391123,0.32722225009045675,0.3790041673833249,Rubber,0.58
200.00580501139166,0.41299221247010437,4.3289807218521235,Plastic,0.84
150.0,0.13,0.5416666666666666,Plastic,0.84
149.9975722889628,0.12611879623509062,-0.26667753511293674,Rubber,0.58
99.99389403042065,0.13930230168583466,0.013867871217851178,Glass,2.75
199.99355823002247,0.3964986992347967,0.06834330637799423,Paper,1.19
149.9901911988471,0.3166932193120718,1.3345848136459992,Glass,2.75
250.00154539519593,0.17684713804782312,0.8690900024746409,Glass,2.75
99.98567081053085,0.33649549459916506,0.3741579803753341,Rubber,0.58
250.00739097471978,0.12110096852499234,1.5051078848953003,Rubber,0.58
249.9942139416801,0.24770037329331998,1.0141091406907332,Paper,1.19
249.99358963851492,0.1835027228328683,1.9279834734251022,Plastic,0.84
199.98777621072915,0.1191155542228151,0.038175147940714776,Glass,2.75
99.99648458701226,0.3216978660514805,0.31836444042888556,Glass,2.75
100.00745287721531,0.10834707535182025,0.06155925688323651,Iron,0.27
99.99412960821618,0.3940771304129467,-0.001260878376635215,Paper,1.19
249.98804618167273,0.15475980989411903,2.6063221835282815,Iron,0.27
99.99215171977983,0.2700140239594494,0.6251305698487724,Rubber,0.58
149.9961086528985,0.16925554408296478,1.164661044378974,Rubber,0.58
199.9893789053259,0.25312537445524,0.575027106132329,Rubber,0.58
149.99511383455487,0.3422651578569347,-0.04222149445281326,Paper,1.19
249.978230497342,0.38763896608425824,5.464815511831332,Plastic,0.84
199.9933196898381,0.32467973661033317,3.6256258076100703,Iron,0.27
100.00496535311439,0.11708589025295012,-0.012462949579423918,Paper,1.19
149.99617790336873,0.24202472902236435,1.2104611601301414,Plastic,0.84
250.02432837340277,0.39735840998548505,5.4094619580590715,Iron,0.27
200.00778394642356,0.34324942318197876,2.430135070643688,Glass,2.75
149.9895641862639,0.3280432554998097,-1.1490863154010889,Rubber,0.58
150.00828767812263,0.12645911387813155,-0.028509126859217054,Paper,1.19
149.996575452971,0.3293457143122936,-0.02349563902809447,Paper,1.19
100.00789392827257,0.18008963925196966,0.2772438625119168,Rubber,0.58
150.00001137845186,0.12062758377462818,-0.0046285477075255176,Paper,1.19
100.01378642443933,0.3272623353542391,-0.010433033963126675,Iron,0.27
250.0178625493635,0.2633793920325098,2.170195375732395,Rubber,0.58
200.016997114018,0.33674203820616977,3.3943078067479866,Plastic,0.84
99.98989088397167,0.11201223385170431,-0.032367520421773086,Paper,1.19
100.00557565432736,0.2595103002609906,0.014056044277188571,Iron,0.27
149.9923645999392,0.18332722141065183,1.5580024812065545,Iron,0.27
99.99572047735815,0.39035570416545423,-0.12192000146496873,Glass,2.75
150.00917390849918,0.2462280279004482,-1.009985248303721,Rubber,0.58
100.00021726006443,0.3980311373651799,-0.013347774522155693,Paper,1.19
150.00001137845186,0.12062758377462818,-0.0046285477075255176,Paper,1.19
249.99969555420662,0.32555459028429096,3.9529101196247716,Plastic,0.84
199.9954413737538,0.24416291080561714,0.5637475310472052,Rubber,0.58
249.9858568656991,0.17673786025866528,2.2279811483833543,Rubber,0.58
99.98679831618969,0.1880344731671886,0.08826884687642335,Iron,0.27
249.9956780814957,0.33804469556855427,3.08871103339151,Glass,2.75
149.98632407439956,0.3316383785982158,2.975243222537994,Iron,0.27
150.0017374455377,0.40816314664704545,-0.08337624754366517,Paper,1.19
149.992911101026,0.4074674274367547,-1.05567552170639,Rubber,0.58
100.00745287721531,0.10834707535182025,0.06155925688323651,Iron,0.27
250.01168127024053,0.3373906677722247,4.41771728646184,Iron,0.27
200.00870924795595,0.3979023841796756,2.8029620287773547,Rubber,0.58
149.98776494079,0.39586232184070697,2.378363919392718,Plastic,0.84
99.98939947388848,0.23480652276250086,-0.21378331363895445,Glass,2.75
99.99900491735248,0.23949648179169045,-0.33624975677446567,Plastic,0.84
250.0,0.33,3.96,Plastic,0.84
149.99511383455487,0.3422651578569347,-0.04222149445281326,Paper,1.19
249.99776842824375,0.3870390780600838,3.995910547825153,Rubber,0.58
199.9874093719256,0.32203115851333075,2.4266700010032474,Glass,2.75
249.99969918009745,0.24004120175134427,2.4858274375841227,Plastic,0.84
99.99581437323056,0.31302294522630003,0.6577672204861378,Plastic,0.84
249.9927171665907,0.17505595940229127,0.5149025866001377,Paper,1.19
250.0153318842975,0.4095998295115899,5.4117809626364455,Iron,0.27
100.0155856732171,0.15305709215336874,0.07969897108327481,Iron,0.27
250.00078306243745,0.2398143730293217,2.15754155733353,Rubber,0.58
249.9966146999411,0.32549891964234207,3.071880415893369,Glass,2.75
249.99615678756706,0.1412294289210115,0.3381729381337424,Paper,1.19
149.97743566377864,0.39517359514660794,-0.09555368663424824,Paper,1.19
150.02069070267908,0.23784128474011842,-0.05079604085531167,Paper,1.19
100.01729288272692,0.1346495811784122,0.3195842770687349,Plastic,0.84
200.00554397108414,0.3313303314700807,1.9908678385702772,Rubber,0.58
149.9886913911908,0.10572719441733024,0.547112707818718,Plastic,0.84
199.99624120390916,0.3903158571741011,4.003552481440568,Iron,0.27
99.99779430482664,0.2649059867003174,-0.3420134290804011,Plastic,0.84
249.9873422997294,0.12276396533987055,2.294418927403736,Iron,0.27
199.98717824878972,0.1464709723165161,0.8426049283486696,Plastic,0.84
249.999710679517,0.3987650255829384,1.616041294164451,Paper,1.19
200.0012503148491,0.12170770567030621,1.7552309484009556,Iron,0.27
199.99325080968478,0.4019403285515926,1.9936438032617592,Glass,2.75
100.00673252587288,0.1227214168874475,-0.014460272141988133,Paper,1.19
249.9858568656991,0.17673786025866528,2.2279811483833543,Rubber,0.58
249.9980063696467,0.41486086222012336,1.608382756555236,Paper,1.19
199.99451426084318,0.3340109665905339,3.4036687843241684,Plastic,0.84
150.00544037438632,0.34273514738452987,-0.03181438305443062,Paper,1.19
150.00001137845186,0.12062758377462818,-0.0046285477075255176,Paper,1.19
100.00591383573986,0.17073960606228578,-0.16797265164307007,Glass,2.75
199.98852465541694,0.12393515522704233,1.751369991144688,Iron,0.27
100.01054495286127,0.152263755342894,-0.06899831006171867,Paper,1.19
149.98305550287475,0.1771347075841096,1.5305667337469462,Iron,0.27
249.97438188091343,0.23818602531631883,2.5010564014695706,Plastic,0.84
250.0163983254535,0.39697389672382627,4.11603097431686,Glass,2.75
150.0011649772072,0.2395887694678261,-0.9982451989047408,Rubber,0.58
249.9942139416801,0.24770037329331998,1.0141091406907332,Paper,1.19
149.991638145545,0.3789368605132199,2.144760947181176,Iron,0.27
200.0,0.125,1.75,Iron,0.27
150.006154499197,0.24312908004596415,-0.07140724039537051,Paper,1.19
149.9975722889628,0.12611879623509062,-0.26667753511293674,Rubber,0.58
149.99232740860361,0.11627752937807287,-0.019877618640394657,Paper,1.19
149.9886913911908,0.10572719441733024,0.547112707818718,Plastic,0.84
149.9997143371547,0.17483532433173676,1.5581981514731054,Iron,0.27
150.00969499954832,0.4012836175065777,2.139206320286258,Iron,0.27
200.0049889958613,0.16196880749137324,0.5798596894056541,Glass,2.75
199.98844817548513,0.24207065228540744,1.010474633548447,Glass,2.75
250.01574509731458,0.16920212394101528,1.9258008177497707,Plastic,0.84
199.99133705620076,0.19471106334556965,0.25046709837478515,Paper,1.19
99.98989088397167,0.11201223385170431,-0.032367520421773086,Paper,1.19
100.00542547211921,0.33164580517122844,-0.0015174311121934007,Paper,1.19
199.9825755541579,0.17951166719421913,0.5723940067177066,Glass,2.75
99.97616674998103,0.18016370231710258,-0.1769638135926467,Glass,2.75
150.00544037438632,0.34273514738452987,-0.03181438305443062,Paper,1.19
149.9886913911908,0.10572719441733024,0.547112707818718,Plastic,0.84
199.99954773346641,0.32647974996985735,3.6089011305154477,Iron,0.27
199.99290895050677,0.25047874073109616,0.5673147537161329,Rubber,0.58
199.9902219265779,0.3308553442186464,2.416101597927792,Glass,2.75
150.011588849598,0.1533279913294222,1.1754789580194402,Rubber,0.58
249.99615678756706,0.1412294289210115,0.3381729381337424,Paper,1.19
250.00968287591985,0.3138084356950094,2.6467884655747946,Rubber,0.58
99.98475836699953,0.11423079957908136,0.01371701732775157,Glass,2.75
249.97190773690227,0.11901419376228217,0.3899585958807753,Glass,2.75
200.00956056160496,0.12877079794451204,0.8316247347070336,Plastic,0.84
250.01574509731458,0.16920212394101528,1.9258008177497707,Plastic,0.84
100.02240483518356,0.40363045625286537,-0.12250695108937674,Glass,2.75
149.97882264045205,0.11360161854604509,-0.023007872207208915,Glass,2.75
199.99177488630212,0.3946978494092318,0.09268476678519146,Paper,1.19
250.00338678384384,0.39111359642024507,4.1404269464205115,Glass,2.75
150.0,0.33,-1.155,Rubber,0.58
250.00544591092404,0.3210839861417971,1.1083369427715142,Paper,1.19
149.9901911988471,0.3166932193120718,1.3345848136459992,Glass,2.75
100.00337015825811,0.39886420406328577,-0.11876268744629288,Glass,2.75
149.99533005277183,0.13203529966314428,0.5300432246732265,Plastic,0.84
100.00063180247459,0.3982513267976733,0.033515267410013636,Iron,0.27
149.99232740860361,0.11627752937807287,-0.019877618640394657,Paper,1.19
199.9834344560931,0.3435599092384382,2.40854710655036,Glass,2.75
249.98948811222996,0.12897869344992516,1.497396754954868,Rubber,0.58
100.01325855887919,0.4077862815107302,-0.14557148772782832,Glass,2.75
100.00021726006443,0.3980311373651799,-0.013347774522155693,Paper,1.19
100.00122247898382,0.11913236911770247,0.040074160631150775,Rubber,0.58
250.0207434991907,0.31660757488247315,2.643648038312034,Rubber,0.58
200.02371607564962,0.41368415580191026,2.0061243725736353,Glass,2.75
250.0108519637964,0.3882726406061556,4.0049693217863185,Rubber,0.58
250.02432837340277,0.39735840998548505,5.4094619580590715,Iron,0.27
100.00319036882777,0.25165823808459226,-0.043939887363340493,Paper,1.19
150.01023578292396,0.2640425093536492,-1.0052555513788224,Rubber,0.58
249.99537279214317,0.1899882094663851,2.6072690960904223,Iron,0.27
150.01093525844578,0.2626281414115623,0.5030349892462535,Glass,2.75
99.99759305737365,0.2794725964168671,-0.06218458327631614,Paper,1.19
199.99624120390916,0.3903158571741011,4.003552481440568,Iron,0.27
149.97882264045205,0.11360161854604509,-0.023007872207208915,Glass,2.75
